Element  Analyticvalue  Numericvalue   Abs.err        Rel.err
1176     7.572930e-01   7.602041e-01   2.911089e-03   3.84e-03  
1177     8.377153e-01   8.670781e-01   2.936279e-02   3.51e-02  
1178     8.217750e-01   9.185019e-01   9.672686e-02   1.18e-01  
1179     7.976325e-01   7.739484e-01   2.368416e-02   2.97e-02  
1180     7.439281e-01   5.783240e-01   1.656041e-01   2.23e-01  
1181     -7.918165e-02  -1.270582e-01  4.787658e-02   6.05e-01  
1182     9.436307e-02   8.299139e-03   8.606393e-02   9.12e-01  
1183     2.128196e-01   1.570711e-01   5.574853e-02   2.62e-01  
1184     3.679974e-01   3.707100e-01   2.712677e-03   7.37e-03  
1185     3.435163e-01   3.440734e-01   5.571314e-04   1.62e-03  
1186     1.897347e-01   1.906751e-01   9.403739e-04   4.96e-03  
1187     -1.807321e-02  -1.798935e-02  8.386259e-05   4.64e-03  
1188     -2.066473e-01  -2.051017e-01  1.545509e-03   7.48e-03  
1189     -3.241022e-01  -3.243103e-01  2.081704e-04   6.42e-04  
1190     -3.473113e-01  -3.478976e-01  5.863568e-04   1.69e-03  
1191     -2.790154e-01  -2.792019e-01  1.865444e-04   6.69e-04  
1192     -1.397723e-01  -1.390167e-01  7.556107e-04   5.41e-03  
1193     4.059577e-02   3.735181e-02   3.243963e-03   7.99e-02  
1194     2.296970e-01   2.320232e-01   2.326275e-03   1.01e-02  
1195     3.970512e-01   3.971227e-01   7.143172e-05   1.80e-04  
1196     5.169041e-01   5.175077e-01   6.036340e-04   1.17e-03  
1197     5.700378e-01   5.892834e-01   1.924565e-02   3.38e-02  
1198     5.450719e-01   6.010860e-01   5.601404e-02   1.03e-01  
1199     5.179826e-01   5.000652e-01   1.791738e-02   3.46e-02  
1200     4.681010e-01   3.563232e-01   1.117778e-01   2.39e-01  
1201     9.569432e-02   5.276206e-02   4.293225e-02   4.49e-01  
1202     1.636621e-01   1.323722e-01   3.128989e-02   1.91e-01  
1203     2.039566e-01   2.021409e-01   1.815670e-03   8.90e-03  
1204     2.461578e-01   2.519180e-01   5.760145e-03   2.34e-02  
1205     2.010883e-01   2.017373e-01   6.489727e-04   3.23e-03  
1206     8.708565e-02   8.941856e-02   2.332912e-03   2.68e-02  
1207     -5.716877e-02  -5.350807e-02  3.660693e-03   6.40e-02  
1208     -1.884673e-01  -1.866288e-01  1.838571e-03   9.76e-03  
1209     -2.724729e-01  -2.706099e-01  1.862956e-03   6.84e-03  
1210     -2.911495e-01  -2.912518e-01  1.022611e-04   3.51e-04  
1211     -2.437505e-01  -2.428424e-01  9.081684e-04   3.73e-03  
1212     -1.433169e-01  -1.431733e-01  1.435999e-04   1.00e-03  
1213     -1.136568e-02  -1.121293e-02  1.527435e-04   1.34e-02  
1214     1.272456e-01   1.256008e-01   1.644853e-03   1.29e-02  
1215     2.483960e-01   2.484962e-01   1.002353e-04   4.04e-04  
1216     3.316425e-01   3.324872e-01   8.446540e-04   2.55e-03  
1217     3.622750e-01   3.721295e-01   9.854491e-03   2.72e-02  
1218     3.327592e-01   3.603798e-01   2.762061e-02   8.30e-02  
1219     3.054632e-01   2.889740e-01   1.648925e-02   5.40e-02  
1220     2.616215e-01   1.932003e-01   6.842118e-02   2.62e-01  
1221     1.977041e-01   1.606138e-01   3.709032e-02   1.88e-01  
1222     2.003438e-01   1.998330e-01   5.108100e-04   2.55e-03  
1223     1.918664e-01   2.214642e-01   2.959786e-02   1.54e-01  
1224     1.647322e-01   1.704743e-01   5.742105e-03   3.49e-02  
1225     1.085830e-01   1.101535e-01   1.570493e-03   1.45e-02  
1226     2.385691e-02   2.451407e-02   6.571524e-04   2.75e-02  
1227     -7.320277e-02  -7.163931e-02  1.563462e-03   2.14e-02  
1228     -1.598095e-01  -1.619701e-01  2.160626e-03   1.35e-02  
1229     -2.154578e-01  -2.146405e-01  8.172630e-04   3.79e-03  
1230     -2.279490e-01  -2.291624e-01  1.213392e-03   5.32e-03  
1231     -1.956615e-01  -1.963874e-01  7.259257e-04   3.71e-03  
1232     -1.265844e-01  -1.264871e-01  9.734507e-05   7.69e-04  
1233     -3.542996e-02  -3.362720e-02  1.802756e-03   5.09e-02  
1234     5.986742e-02   6.041523e-02   5.478143e-04   9.15e-03  
1235     1.414149e-01   1.399408e-01   1.474162e-03   1.04e-02  
1236     1.940311e-01   1.969488e-01   2.917699e-03   1.50e-02  
1237     2.072662e-01   2.144475e-01   7.181255e-03   3.46e-02  
1238     1.768300e-01   1.858843e-01   9.054335e-03   5.12e-02  
1239     1.513754e-01   1.341418e-01   1.723361e-02   1.14e-01  
1240     1.148127e-01   7.892640e-02   3.588627e-02   3.13e-01  
1241     2.489201e-01   2.140960e-01   3.482415e-02   1.40e-01  
1242     2.130096e-01   2.330601e-01   2.005049e-02   9.41e-02  
1243     1.760256e-01   2.222598e-01   4.623419e-02   2.63e-01  
1244     1.092777e-01   1.176877e-01   8.410035e-03   7.70e-02  
1245     4.949416e-02   4.943013e-02   6.403575e-05   1.29e-03  
1246     -1.281697e-02  -1.180865e-02  1.008314e-03   7.87e-02  
1247     -7.504239e-02  -7.480594e-02  2.364470e-04   3.15e-03  
1248     -1.278820e-01  -1.322098e-01  4.327792e-03   3.38e-02  
1249     -1.609855e-01  -1.626729e-01  1.687393e-03   1.05e-02  
1250     -1.673714e-01  -1.668327e-01  5.386457e-04   3.22e-03  
1251     -1.457922e-01  -1.439707e-01  1.821453e-03   1.25e-02  
1252     -1.010044e-01  -1.012936e-01  2.892016e-04   2.86e-03  
1253     -4.247818e-02  -4.155982e-02  9.183604e-04   2.16e-02  
1254     1.772697e-02   1.890817e-02   1.181193e-03   6.66e-02  
1255     6.730604e-02   6.784535e-02   5.393087e-04   8.01e-03  
1256     9.587387e-02   9.639189e-02   5.180173e-04   5.40e-03  
1257     9.673609e-02   1.026438e-01   5.907666e-03   6.11e-02  
1258     6.815871e-02   6.347250e-02   4.686207e-03   6.88e-02  
1259     4.595254e-02   3.275272e-02   1.319982e-02   2.87e-01  
1260     1.709353e-02   4.046797e-03   1.304673e-02   7.63e-01  
1261     2.658221e-01   2.361353e-01   2.968685e-02   1.12e-01  
1262     2.091380e-01   2.362153e-01   2.707734e-02   1.29e-01  
1263     1.573866e-01   2.111776e-01   5.379101e-02   3.42e-01  
1264     7.102870e-02   7.779408e-02   6.765385e-03   9.52e-02  
1265     1.287520e-02   1.323497e-02   3.597634e-04   2.79e-02  
1266     -3.184309e-02  -3.066862e-02  1.174472e-03   3.69e-02  
1267     -6.860142e-02  -6.579830e-02  2.803119e-03   4.09e-02  
1268     -9.673541e-02  -9.619112e-02  5.442904e-04   5.63e-03  
1269     -1.129403e-01  -1.142869e-01  1.346545e-03   1.19e-02  
1270     -1.143155e-01  -1.112496e-01  3.065852e-03   2.68e-02  
1271     -1.003742e-01  -9.993119e-02  4.430521e-04   4.41e-03  
1272     -7.382186e-02  -6.951359e-02  4.308269e-03   5.84e-02  
1273     -4.023793e-02  -4.044773e-02  2.097963e-04   5.21e-03  
1274     -6.985228e-03  -3.959030e-03  3.026198e-03   4.33e-01  
1275     1.829274e-02   1.634839e-02   1.944348e-03   1.06e-01  
1276     2.925825e-02   3.120817e-02   1.949921e-03   6.66e-02  
1277     2.228220e-02   2.152956e-02   7.526424e-04   3.38e-02  
1278     -2.538200e-03  -1.218791e-02  9.649711e-03   3.80e+00  
1279     -2.069325e-02  -3.054652e-02  9.853267e-03   4.76e-01  
1280     -4.208371e-02  -4.107096e-02  1.012747e-03   2.41e-02  
1281     2.605388e-01   2.342711e-01   2.626773e-02   1.01e-01  
1282     1.947545e-01   2.301892e-01   3.543478e-02   1.82e-01  
1283     1.373328e-01   1.939125e-01   5.657971e-02   4.12e-01  
1284     4.452764e-02   5.111929e-02   6.591647e-03   1.48e-01  
1285     -8.629731e-03  -7.583594e-03  1.046137e-03   1.21e-01  
1286     -3.937946e-02  -3.804735e-02  1.332116e-03   3.38e-02  
1287     -5.776605e-02  -5.385141e-02  3.914645e-03   6.78e-02  
1288     -6.842879e-02  -6.565551e-02  2.773272e-03   4.05e-02  
1289     -7.268623e-02  -7.499375e-02  2.307519e-03   3.17e-02  
1290     -7.052420e-02  -7.005519e-02  4.690064e-04   6.65e-03  
1291     -6.215129e-02  -6.059304e-02  1.558252e-03   2.51e-02  
1292     -4.892524e-02  -4.801814e-02  9.071011e-04   1.85e-02  
1293     -3.359971e-02  -3.396190e-02  3.621899e-04   1.08e-02  
1294     -1.995936e-02  -1.891499e-02  1.044369e-03   5.23e-02  
1295     -1.200235e-02  -8.613824e-03  3.388529e-03   2.82e-01  
1296     -1.289817e-02  -1.274771e-02  1.504600e-04   1.17e-02  
1297     -2.398087e-02  -2.652041e-02  2.539539e-03   1.06e-01  
1298     -4.401707e-02  -5.593165e-02  1.191458e-02   2.71e-01  
1299     -5.786907e-02  -6.387450e-02  6.005427e-03   1.04e-01  
1300     -7.252904e-02  -6.274172e-02  9.787324e-03   1.35e-01  
1301     2.418575e-01   2.198726e-01   2.198484e-02   9.09e-02  
1302     1.744595e-01   2.105940e-01   3.613444e-02   2.07e-01  
1303     1.171822e-01   1.702358e-01   5.305360e-02   4.53e-01  
1304     2.627610e-02   3.266041e-02   6.384312e-03   2.43e-01  
1305     -2.000191e-02  -1.787407e-02  2.127841e-03   1.06e-01  
1306     -3.963419e-02  -3.574883e-02  3.885362e-03   9.80e-02  
1307     -4.499042e-02  -4.529466e-02  3.042303e-04   6.76e-03  
1308     -4.376169e-02  -4.314688e-02  6.148105e-04   1.40e-02  
1309     -4.010006e-02  -3.757305e-02  2.527013e-03   6.30e-02  
1310     -3.583536e-02  -3.494529e-02  8.900730e-04   2.48e-02  
1311     -3.162220e-02  -3.140349e-02  2.187157e-04   6.92e-03  
1312     -2.786745e-02  -2.725324e-02  6.142097e-04   2.20e-02  
1313     -2.530066e-02  -2.503816e-02  2.624966e-04   1.04e-02  
1314     -2.510024e-02  -2.171942e-02  3.380822e-03   1.35e-01  
1315     -2.859057e-02  -2.719480e-02  1.395765e-03   4.88e-02  
1316     -3.665166e-02  -3.658192e-02  6.973822e-05   1.90e-03  
1317     -4.907160e-02  -5.150468e-02  2.433082e-03   4.96e-02  
1318     -6.408189e-02  -7.785320e-02  1.377131e-02   2.15e-01  
1319     -7.384172e-02  -7.870176e-02  4.860040e-03   6.58e-02  
1320     -8.284776e-02  -6.659161e-02  1.625615e-02   1.96e-01  
1321     2.160152e-01   1.992944e-01   1.672078e-02   7.74e-02  
1322     1.516025e-01   1.832911e-01   3.168867e-02   2.09e-01  
1323     9.798649e-02   1.455699e-01   4.758337e-02   4.86e-01  
1324     1.396353e-02   1.757599e-02   3.612453e-03   2.59e-01  
1325     -2.461515e-02  -2.301317e-02  1.601977e-03   6.51e-02  
1326     -3.541281e-02  -3.511195e-02  3.008606e-04   8.50e-03  
1327     -3.170841e-02  -3.256423e-02  8.558187e-04   2.70e-02  
1328     -2.275431e-02  -2.315392e-02  3.996044e-04   1.76e-02  
1329     -1.426659e-02  -1.137278e-02  2.893810e-03   2.03e-01  
1330     -9.093477e-03  -4.744152e-03  4.349326e-03   4.78e-01  
1331     -8.049911e-03  -8.133611e-03  8.369983e-05   1.04e-02  
1332     -1.081141e-02  -1.000058e-02  8.108312e-04   7.50e-02  
1333     -1.667866e-02  -1.786589e-02  1.187222e-03   7.12e-02  
1334     -2.502587e-02  -2.364663e-02  1.379235e-03   5.51e-02  
1335     -3.535640e-02  -3.590139e-02  5.449957e-04   1.54e-02  
1336     -4.704983e-02  -4.855178e-02  1.501958e-03   3.19e-02  
1337     -5.900029e-02  -6.279970e-02  3.799406e-03   6.44e-02  
1338     -6.936752e-02  -7.986887e-02  1.050135e-02   1.51e-01  
1339     -7.558696e-02  -7.800872e-02  2.421760e-03   3.20e-02  
1340     -8.018773e-02  -6.656046e-02  1.362727e-02   1.70e-01  
1341     1.873120e-01   1.701328e-01   1.717918e-02   9.17e-02  
1342     1.284996e-01   1.580788e-01   2.957918e-02   2.30e-01  
1343     8.048310e-02   1.228507e-01   4.236758e-02   5.26e-01  
1344     6.025674e-03   9.247970e-03   3.222295e-03   5.35e-01  
1345     -2.473057e-02  -2.581601e-02  1.085442e-03   4.39e-02  
1346     -2.851291e-02  -3.014702e-02  1.634109e-03   5.73e-02  
1347     -1.864994e-02  -2.159550e-02  2.945556e-03   1.58e-01  
1348     -4.998232e-03  -5.124321e-03  1.260886e-04   2.52e-02  
1349     6.034832e-03   5.092033e-03   9.427981e-04   1.56e-01  
1350     1.120266e-02   1.030207e-02   9.005821e-04   8.04e-02  
1351     9.787986e-03   9.842324e-03   5.433821e-05   5.55e-03  
1352     2.719789e-03   9.772521e-04   1.742537e-03   6.41e-01  
1353     -8.320314e-03  -1.142507e-02  3.104758e-03   3.73e-01  
1354     -2.154538e-02  -2.194020e-02  3.948126e-04   1.83e-02  
1355     -3.534183e-02  -3.570972e-02  3.678905e-04   1.04e-02  
1356     -4.823941e-02  -4.885305e-02  6.136415e-04   1.27e-02  
1357     -5.875063e-02  -6.247978e-02  3.729158e-03   6.35e-02  
1358     -6.527201e-02  -7.759149e-02  1.231948e-02   1.89e-01  
1359     -6.870241e-02  -6.923278e-02  5.303706e-04   7.72e-03  
1360     -7.016354e-02  -5.586526e-02  1.429829e-02   2.04e-01  
1361     1.585878e-01   1.439621e-01   1.462575e-02   9.22e-02  
1362     1.066514e-01   1.355015e-01   2.885013e-02   2.71e-01  
1363     6.512316e-02   1.040544e-01   3.893122e-02   5.98e-01  
1364     1.388785e-03   6.764367e-03   5.375582e-03   3.87e+00  
1365     -2.183234e-02  -2.380170e-02  1.969365e-03   9.02e-02  
1366     -2.003369e-02  -1.687704e-02  3.156649e-03   1.58e-01  
1367     -6.115424e-03  -5.439915e-03  6.755089e-04   1.10e-01  
1368     1.005525e-02   1.367130e-02   3.616045e-03   3.60e-01  
1369     2.197447e-02   2.149977e-02   4.746938e-04   2.16e-02  
1370     2.645771e-02   2.818183e-02   1.724124e-03   6.52e-02  
1371     2.309548e-02   2.228489e-02   8.105900e-04   3.51e-02  
1372     1.333215e-02   1.378248e-02   4.503349e-04   3.38e-02  
1373     -5.174021e-04  -8.208190e-04  3.034169e-04   5.86e-01  
1374     -1.601326e-02  -1.664307e-02  6.298081e-04   3.93e-02  
1375     -3.097654e-02  -2.928550e-02  1.691037e-03   5.46e-02  
1376     -4.358209e-02  -4.474600e-02  1.163908e-03   2.67e-02  
1377     -5.232046e-02  -5.565266e-02  3.332204e-03   6.37e-02  
1378     -5.598710e-02  -6.456844e-02  8.581342e-03   1.53e-01  
1379     -5.744035e-02  -5.568222e-02  1.758126e-03   3.06e-02  
1380     -5.691625e-02  -4.469962e-02  1.221663e-02   2.15e-01  
1381     1.315949e-01   1.196374e-01   1.195749e-02   9.09e-02  
1382     8.693864e-02   1.123676e-01   2.542898e-02   2.92e-01  
1383     5.212790e-02   8.171833e-02   2.959043e-02   5.68e-01  
1384     -6.903368e-04  2.909474e-03   3.599810e-03   5.21e+00  
1385     -1.688294e-02  -1.634726e-02  5.356795e-04   3.17e-02  
1386     -1.064848e-02  -8.856659e-03  1.791821e-03   1.68e-01  
1387     5.766070e-03   6.900336e-03   1.134266e-03   1.97e-01  
1388     2.284936e-02   2.765000e-02   4.800643e-03   2.10e-01  
1389     3.442540e-02   3.573086e-02   1.305468e-03   3.79e-02  
1390     3.772223e-02   3.497780e-02   2.744426e-03   7.28e-02  
1391     3.278910e-02   3.418404e-02   1.394937e-03   4.25e-02  
1392     2.149160e-02   2.276920e-02   1.277596e-03   5.94e-02  
1393     6.486510e-03   5.250513e-03   1.235997e-03   1.91e-01  
1394     -9.528937e-03  -8.080860e-03  1.448076e-03   1.52e-01  
1395     -2.421767e-02  -2.208890e-02  2.128777e-03   8.79e-02  
1396     -3.574219e-02  -3.543346e-02  3.087309e-04   8.64e-03  
1397     -4.278803e-02  -4.413391e-02  1.345884e-03   3.15e-02  
1398     -4.459166e-02  -4.917047e-02  4.578806e-03   1.03e-01  
1399     -4.482416e-02  -4.058870e-02  4.235454e-03   9.45e-02  
1400     -4.326911e-02  -3.298851e-02  1.028060e-02   2.38e-01  
1401     1.072870e-01   1.012404e-01   6.046598e-03   5.64e-02  
1402     6.978793e-02   8.764459e-02   1.785667e-02   2.56e-01  
1403     4.154245e-02   6.561936e-02   2.407691e-02   5.80e-01  
1404     -7.522693e-04  2.601155e-03   3.353424e-03   4.46e+00  
1405     -1.055275e-02  -7.460585e-03  3.092170e-03   2.93e-01  
1406     -8.624344e-04  -1.265107e-03  4.026727e-04   4.67e-01  
1407     1.680421e-02   1.722901e-02   4.248071e-04   2.53e-02  
1408     3.354466e-02   3.408331e-02   5.386507e-04   1.61e-02  
1409     4.385012e-02   4.520484e-02   1.354718e-03   3.09e-02  
1410     4.562496e-02   4.345179e-02   2.173164e-03   4.76e-02  
1411     3.944347e-02   4.358139e-02   4.137923e-03   1.05e-01  
1412     2.746178e-02   2.836396e-02   9.021723e-04   3.29e-02  
1413     1.242547e-02   1.295325e-02   5.277851e-04   4.25e-02  
1414     -3.005689e-03  -5.707079e-04  2.434982e-03   8.10e-01  
1415     -1.661089e-02  -1.623266e-02  3.782271e-04   2.28e-02  
1416     -2.674699e-02  -2.425850e-02  2.488489e-03   9.30e-02  
1417     -3.239357e-02  -3.319451e-02  8.009439e-04   2.47e-02  
1418     -3.318624e-02  -3.833247e-02  5.146229e-03   1.55e-01  
1419     -3.281937e-02  -2.882916e-02  3.990209e-03   1.22e-01  
1420     -3.094302e-02  -2.489833e-02  6.044692e-03   1.95e-01  
1421     8.603709e-02   8.189886e-02   4.138227e-03   4.81e-02  
1422     5.529524e-02   6.998607e-02   1.469083e-02   2.66e-01  
1423     3.325703e-02   5.508741e-02   2.183039e-02   6.56e-01  
1424     7.230073e-04   6.173195e-03   5.450188e-03   7.54e+00  
1425     -3.443673e-03  4.417871e-04   3.885460e-03   1.13e+00  
1426     8.766721e-03   1.166654e-02   2.899822e-03   3.31e-01  
1427     2.659354e-02   3.010882e-02   3.515281e-03   1.32e-01  
1428     4.197445e-02   4.486901e-02   2.894561e-03   6.90e-02  
1429     5.036190e-02   5.122320e-02   8.612967e-04   1.71e-02  
1430     5.048547e-02   5.153493e-02   1.049451e-03   2.08e-02  
1431     4.339778e-02   4.483763e-02   1.439855e-03   3.32e-02  
1432     3.137643e-02   3.248442e-02   1.107995e-03   3.53e-02  
1433     1.704744e-02   1.589638e-02   1.151065e-03   6.75e-02  
1434     2.836426e-03   4.014737e-03   1.178311e-03   4.15e-01  
1435     -9.309580e-03  -8.057896e-03  1.251685e-03   1.34e-01  
1436     -1.803853e-02  -1.803323e-02  5.292759e-06   2.93e-04  
1437     -2.263772e-02  -2.276056e-02  1.228389e-04   5.43e-03  
1438     -2.305381e-02  -2.703769e-02  3.983874e-03   1.73e-01  
1439     -2.253492e-02  -1.946478e-02  3.070139e-03   1.36e-01  
1440     -2.079893e-02  -1.690114e-02  3.897787e-03   1.87e-01  
1441     6.778337e-02   6.244500e-02   5.338376e-03   7.88e-02  
1442     4.329029e-02   5.887455e-02   1.558426e-02   3.60e-01  
1443     2.696596e-02   4.547246e-02   1.850650e-02   6.86e-01  
1444     3.155828e-03   1.247372e-03   1.908456e-03   6.05e-01  
1445     3.740171e-03   5.141828e-03   1.401657e-03   3.75e-01  
1446     1.752186e-02   2.231332e-02   4.791457e-03   2.73e-01  
1447     3.452577e-02   3.565515e-02   1.129373e-03   3.27e-02  
1448     4.779952e-02   4.633534e-02   1.464181e-03   3.06e-02  
1449     5.395647e-02   5.625043e-02   2.293960e-03   4.25e-02  
1450     5.253677e-02   5.335255e-02   8.157763e-04   1.55e-02  
1451     4.492635e-02   4.735421e-02   2.427860e-03   5.40e-02  
1452     3.335335e-02   3.410378e-02   7.504266e-04   2.25e-02  
1453     2.018057e-02   1.986473e-02   3.158374e-04   1.57e-02  
1454     7.495979e-03   9.640416e-03   2.144438e-03   2.86e-01  
1455     -3.090325e-03  -2.494289e-03  5.960362e-04   1.93e-01  
1456     -1.053574e-02  -7.434664e-03  3.101080e-03   2.94e-01  
1457     -1.439804e-02  -1.179842e-02  2.599620e-03   1.81e-01  
1458     -1.483343e-02  -1.421859e-02  6.148440e-04   4.14e-02  
1459     -1.443274e-02  -1.347325e-02  9.594885e-04   6.65e-02  
1460     -1.307927e-02  -7.388508e-03  5.690763e-03   4.35e-01  
1461     5.210422e-02   4.842923e-02   3.674989e-03   7.05e-02  
1462     3.331333e-02   4.619778e-02   1.288446e-02   3.87e-01  
1463     2.208513e-02   3.713399e-02   1.504886e-02   6.81e-01  
1464     5.781890e-03   5.351467e-03   4.304231e-04   7.44e-02  
1465     1.019410e-02   1.128114e-02   1.087042e-03   1.07e-01  
1466     2.463512e-02   2.539855e-02   7.634313e-04   3.10e-02  
1467     4.004660e-02   4.262301e-02   2.576419e-03   6.43e-02  
1468     5.084132e-02   5.276843e-02   1.927106e-03   3.79e-02  
1469     5.480077e-02   5.541028e-02   6.095082e-04   1.11e-02  
1470     5.212642e-02   5.328684e-02   1.160419e-03   2.23e-02  
1471     4.436569e-02   4.545018e-02   1.084485e-03   2.44e-02  
1472     3.357088e-02   3.472474e-02   1.153857e-03   3.44e-02  
1473     2.177280e-02   1.919398e-02   2.578827e-03   1.18e-01  
1474     1.069539e-02   1.112994e-02   4.345555e-04   4.06e-02  
1475     1.612904e-03   1.355147e-04   1.477390e-03   9.16e-01  
1476     -4.714854e-03  -1.846047e-03  2.868807e-03   6.08e-01  
1477     -8.058478e-03  -6.637038e-03  1.421440e-03   1.76e-01  
1478     -8.692871e-03  -6.019491e-03  2.673380e-03   3.08e-01  
1479     -8.526754e-03  -7.561766e-03  9.649878e-04   1.13e-01  
1480     -7.626419e-03  -3.723699e-03  3.902721e-03   5.12e-01  
1481     3.820268e-02   3.648552e-02   1.717165e-03   4.49e-02  
1482     2.454566e-02   3.172522e-02   7.179564e-03   2.92e-01  
1483     1.778147e-02   3.109835e-02   1.331689e-02   7.49e-01  
1484     7.817310e-03   9.389623e-03   1.572314e-03   2.01e-01  
1485     1.530480e-02   1.629951e-02   9.947074e-04   6.50e-02  
1486     2.967760e-02   2.931756e-02   3.600365e-04   1.21e-02  
1487     4.309565e-02   4.386379e-02   7.681385e-04   1.78e-02  
1488     5.139096e-02   5.329684e-02   1.905888e-03   3.71e-02  
1489     5.338725e-02   5.648099e-02   3.093731e-03   5.79e-02  
1490     4.977663e-02   5.262564e-02   2.849003e-03   5.72e-02  
1491     4.213367e-02   4.136314e-02   7.705303e-04   1.83e-02  
1492     3.227239e-02   3.258356e-02   3.111652e-04   9.64e-03  
1493     2.188611e-02   2.305569e-02   1.169581e-03   5.34e-02  
1494     1.235618e-02   1.516946e-02   2.813285e-03   2.28e-01  
1495     4.653415e-03   7.041081e-03   2.387666e-03   5.13e-01  
1496     -7.030503e-04  -6.368737e-04  6.617664e-05   9.41e-02  
1497     -3.640999e-03  -1.030912e-03  2.610087e-03   7.17e-01  
1498     -4.486650e-03  -5.851462e-03  1.364811e-03   3.04e-01  
1499     -4.556211e-03  -4.149570e-03  4.066416e-04   8.92e-02  
1500     -4.063793e-03  -5.368292e-03  1.304499e-03   3.21e-01  
1501     2.485286e-02   2.653564e-02   1.682781e-03   6.77e-02  
1502     1.603004e-02   2.303295e-02   7.002917e-03   4.37e-01  
1503     1.339198e-02   2.208708e-02   8.695100e-03   6.49e-01  
1504     9.046838e-03   7.232529e-03   1.814309e-03   2.01e-01  
1505     1.920825e-02   2.036063e-02   1.152382e-03   6.00e-02  
1506     3.312852e-02   3.540526e-02   2.276748e-03   6.87e-02  
1507     4.436280e-02   4.185290e-02   2.509897e-03   5.66e-02  
1508     5.020748e-02   5.381366e-02   3.606184e-03   7.18e-02  
1509     5.043391e-02   5.318316e-02   2.749245e-03   5.45e-02  
1510     4.607612e-02   4.557751e-02   4.986148e-04   1.08e-02  
1511     3.864890e-02   3.956598e-02   9.170750e-04   2.37e-02  
1512     2.971670e-02   3.213472e-02   2.418024e-03   8.14e-02  
1513     2.066172e-02   2.143747e-02   7.757548e-04   3.75e-02  
1514     1.255771e-02   1.456556e-02   2.007848e-03   1.60e-01  
1515     6.107212e-03   8.016741e-03   1.909530e-03   3.13e-01  
1516     1.626522e-03   3.181412e-03   1.554891e-03   9.56e-01  
1517     -9.270251e-04  -2.223487e-03  1.296462e-03   1.40e+00  
1518     -1.889293e-03  -3.464265e-03  1.574972e-03   8.34e-01  
1519     -2.124786e-03  -1.268972e-03  8.558137e-04   4.03e-01  
1520     -1.933281e-03  -1.431317e-03  5.019633e-04   2.60e-01  
1521     6.418652e-03   4.035428e-03   2.383224e-03   3.71e-01  
1522     4.474731e-03   5.466745e-03   9.920142e-04   2.22e-01  
1523     7.202487e-03   9.601308e-03   2.398821e-03   3.33e-01  
1524     1.095666e-02   1.237913e-02   1.422473e-03   1.30e-01  
1525     2.364801e-02   2.726711e-02   3.619099e-03   1.53e-01  
1526     3.639244e-02   3.944479e-02   3.052346e-03   8.39e-02  
1527     4.491707e-02   4.952062e-02   4.603548e-03   1.02e-01  
1528     4.813740e-02   5.445440e-02   6.317005e-03   1.31e-01  
1529     4.658623e-02   4.985463e-02   3.268406e-03   7.02e-02  
1530     4.147970e-02   4.389290e-02   2.413195e-03   5.82e-02  
1531     3.421959e-02   3.488503e-02   6.654449e-04   1.94e-02  
1532     2.612596e-02   3.241826e-02   6.292295e-03   2.41e-01  
1533     1.829051e-02   2.203933e-02   3.748825e-03   2.05e-01  
1534     1.150077e-02   1.469016e-02   3.189385e-03   2.77e-01  
1535     6.213811e-03   8.597681e-03   2.383870e-03   3.84e-01  
1536     2.569844e-03   5.149559e-03   2.579715e-03   1.00e+00  
1537     4.399982e-04   4.582262e-03   4.142263e-03   9.41e+00  
1538     -4.990289e-04  7.087237e-04   1.207753e-03   2.42e+00  
1539     -8.028693e-04  1.209173e-03   2.012042e-03   2.51e+00  
1540     -7.894972e-04  -3.372179e-03  2.582682e-03   3.27e+00  
1541     -1.757801e-02  -2.783531e-02  1.025730e-02   5.84e-01  
1542     -9.192735e-03  -2.346951e-02  1.427678e-02   1.55e+00  
1543     7.979833e-04   -7.881681e-03  8.679664e-03   1.09e+01  
1544     1.722941e-02   2.675733e-02   9.527923e-03   5.53e-01  
1545     3.075740e-02   3.993682e-02   9.179422e-03   2.98e-01  
1546     4.048413e-02   4.819276e-02   7.708631e-03   1.90e-01  
1547     4.537871e-02   5.522338e-02   9.844675e-03   2.17e-01  
1548     4.559270e-02   5.422430e-02   8.631604e-03   1.89e-01  
1549     4.209536e-02   4.989738e-02   7.802025e-03   1.85e-01  
1550     3.614785e-02   4.344815e-02   7.300303e-03   2.02e-01  
1551     2.899188e-02   3.211858e-02   3.126696e-03   1.08e-01  
1552     2.168382e-02   2.717206e-02   5.488242e-03   2.53e-01  
1553     1.501581e-02   1.785224e-02   2.836430e-03   1.89e-01  
1554     9.490034e-03   1.087574e-02   1.385704e-03   1.46e-01  
1555     5.330257e-03   6.019036e-03   6.887793e-04   1.29e-01  
1556     2.522026e-03   3.848982e-03   1.326956e-03   5.26e-01  
1557     8.733718e-04   3.664809e-03   2.791437e-03   3.20e+00  
1558     8.723116e-05   5.779839e-04   4.907527e-04   5.63e+00  
1559     -1.960686e-04  5.254833e-03   5.450902e-03   2.78e+01  
1560     -2.562429e-04  -2.114575e-03  1.858332e-03   7.25e+00  
1561     -3.416197e-02  -4.198159e-02  7.819618e-03   2.29e-01  
1562     -1.799983e-02  -2.835350e-02  1.035366e-02   5.75e-01  
1563     -2.960013e-03  -1.374383e-02  1.078382e-02   3.64e+00  
1564     2.074791e-02   2.669208e-02   5.944165e-03   2.86e-01  
