Element  Analyticvalue  Numericvalue   Abs.err        Rel.err
1164     1.069726e+01   1.131673e+01   6.194678e-01   5.79e-02  
1165     7.391046e+00   7.389247e+00   1.799440e-03   2.43e-04  
1166     4.486326e+00   4.486503e+00   1.767903e-04   3.94e-05  
1167     2.394871e+00   2.393022e+00   1.848884e-03   7.72e-04  
1168     1.177802e+00   1.179962e+00   2.160551e-03   1.83e-03  
1169     6.575720e-01   6.581206e-01   5.485653e-04   8.34e-04  
1170     5.566456e-01   5.563008e-01   3.447222e-04   6.19e-04  
1171     6.109310e-01   6.129253e-01   1.994321e-03   3.26e-03  
1172     6.294460e-01   6.296229e-01   1.769761e-04   2.81e-04  
1173     5.065920e-01   5.076047e-01   1.012701e-03   2.00e-03  
1174     2.080501e-01   2.074164e-01   6.336849e-04   3.05e-03  
1175     -2.506610e-01  -2.495415e-01  1.119544e-03   4.47e-03  
1176     -8.238924e-01  -8.250340e-01  1.141596e-03   1.39e-03  
1177     -1.450491e+00  -1.547075e+00  9.658356e-02   6.66e-02  
1178     -2.062482e+00  -2.517008e+00  4.545260e-01   2.20e-01  
1179     -2.425553e+00  -2.557420e+00  1.318665e-01   5.44e-02  
1180     -2.726227e+00  -2.262566e+00  4.636605e-01   1.70e-01  
1181     9.385990e+00   7.499843e+00   1.886147e+00   2.01e-01  
1182     9.062984e+00   9.147255e+00   8.427033e-02   9.30e-03  
1183     8.380947e+00   9.749957e+00   1.369010e+00   1.63e-01  
1184     7.238790e+00   7.597648e+00   3.588582e-01   4.96e-02  
1185     5.556293e+00   5.557721e+00   1.428400e-03   2.57e-04  
1186     3.883911e+00   3.882516e+00   1.395394e-03   3.59e-04  
1187     2.548875e+00   2.547805e+00   1.070160e-03   4.20e-04  
1188     1.664938e+00   1.663580e+00   1.358490e-03   8.16e-04  
1189     1.185058e+00   1.187999e+00   2.941029e-03   2.48e-03  
1190     9.759692e-01   9.775249e-01   1.555720e-03   1.59e-03  
1191     8.876012e-01   8.898162e-01   2.214959e-03   2.50e-03  
1192     7.993378e-01   8.002785e-01   9.406573e-04   1.18e-03  
1193     6.392170e-01   6.403977e-01   1.180752e-03   1.85e-03  
1194     3.830585e-01   3.839996e-01   9.410918e-04   2.46e-03  
1195     4.340645e-02   4.406093e-02   6.544800e-04   1.51e-02  
1196     -3.438882e-01  -3.465275e-01  2.639291e-03   7.67e-03  
1197     -7.309694e-01  -7.848303e-01  5.386083e-02   7.37e-02  
1198     -1.065000e+00  -1.291510e+00  2.265104e-01   2.13e-01  
1199     -1.257204e+00  -1.312876e+00  5.567234e-02   4.43e-02  
1200     -1.399194e+00  -1.152129e+00  2.470657e-01   1.77e-01  
1201     4.696246e+00   3.612711e+00   1.083536e+00   2.31e-01  
1202     4.914728e+00   4.769376e+00   1.453522e-01   2.96e-02  
1203     4.873626e+00   5.463863e+00   5.902372e-01   1.21e-01  
1204     4.759296e+00   4.951297e+00   1.920011e-01   4.03e-02  
1205     4.069693e+00   4.067860e+00   1.832505e-03   4.50e-04  
1206     3.197434e+00   3.195364e+00   2.069868e-03   6.47e-04  
1207     2.399252e+00   2.398570e+00   6.826250e-04   2.85e-04  
1208     1.797270e+00   1.797992e+00   7.215900e-04   4.01e-04  
1209     1.405095e+00   1.403798e+00   1.296632e-03   9.23e-04  
1210     1.169450e+00   1.171084e+00   1.633261e-03   1.40e-03  
1211     1.013196e+00   1.015794e+00   2.597536e-03   2.56e-03  
1212     8.680904e-01   8.679863e-01   1.041301e-04   1.20e-04  
1213     6.922844e-01   6.941602e-01   1.875814e-03   2.71e-03  
1214     4.739350e-01   4.721433e-01   1.791704e-03   3.78e-03  
1215     2.258834e-01   2.244594e-01   1.423998e-03   6.30e-03  
1216     -2.318490e-02  -2.380193e-02  6.170301e-04   2.66e-02  
1217     -2.369423e-01  -2.563518e-01  1.940948e-02   8.19e-02  
1218     -3.764785e-01  -4.512447e-01  7.476614e-02   1.99e-01  
1219     -4.496700e-01  -4.559952e-01  6.325174e-03   1.41e-02  
1220     -4.836086e-01  -3.858154e-01  9.779320e-02   2.02e-01  
1221     1.713747e+00   1.158393e+00   5.553540e-01   3.24e-01  
1222     2.218683e+00   1.951218e+00   2.674651e-01   1.21e-01  
1223     2.533395e+00   2.639137e+00   1.057420e-01   4.17e-02  
1224     2.997035e+00   3.079304e+00   8.226948e-02   2.75e-02  
1225     2.901939e+00   2.896991e+00   4.947796e-03   1.70e-03  
1226     2.537344e+00   2.537434e+00   8.994797e-05   3.54e-05  
1227     2.105530e+00   2.106346e+00   8.158492e-04   3.87e-04  
1228     1.720711e+00   1.720464e+00   2.471440e-04   1.44e-04  
1229     1.422751e+00   1.423190e+00   4.387206e-04   3.08e-04  
1230     1.201594e+00   1.201689e+00   9.495384e-05   7.90e-05  
1231     1.024557e+00   1.022432e+00   2.124476e-03   2.07e-03  
1232     8.589618e-01   8.591549e-01   1.930150e-04   2.25e-04  
1233     6.857417e-01   6.885150e-01   2.773339e-03   4.04e-03  
1234     5.036054e-01   5.038441e-01   2.387928e-04   4.74e-04  
1235     3.263184e-01   3.266098e-01   2.913501e-04   8.93e-04  
1236     1.768247e-01   1.758740e-01   9.507567e-04   5.38e-03  
1237     8.160197e-02   8.495749e-02   3.355521e-03   4.11e-02  
1238     6.750965e-02   9.453083e-02   2.702118e-02   4.00e-01  
1239     7.027878e-02   9.134646e-02   2.106768e-02   3.00e-01  
1240     1.025898e-01   1.046440e-01   2.054140e-03   2.00e-02  
1241     -1.350459e-01  -3.486359e-01  2.135900e-01   1.58e+00  
1242     5.025607e-01   1.838132e-01   3.187475e-01   6.34e-01  
1243     9.984658e-01   8.125285e-01   1.859373e-01   1.86e-01  
1244     1.761167e+00   1.778178e+00   1.701034e-02   9.66e-03  
1245     2.005642e+00   2.005246e+00   3.967365e-04   1.98e-04  
1246     1.951361e+00   1.952205e+00   8.441829e-04   4.33e-04  
1247     1.759559e+00   1.761637e+00   2.078228e-03   1.18e-03  
1248     1.531651e+00   1.531454e+00   1.970336e-04   1.29e-04  
1249     1.316948e+00   1.313983e+00   2.964826e-03   2.25e-03  
1250     1.127789e+00   1.126670e+00   1.118919e-03   9.92e-04  
1251     9.574350e-01   9.574774e-01   4.234345e-05   4.42e-05  
1252     7.956438e-01   7.948827e-01   7.611437e-04   9.57e-04  
1253     6.385280e-01   6.373482e-01   1.179789e-03   1.85e-03  
1254     4.918799e-01   4.923197e-01   4.397922e-04   8.94e-04  
1255     3.694905e-01   3.681935e-01   1.297080e-03   3.51e-03  
1256     2.891700e-01   2.888187e-01   3.512977e-04   1.21e-03  
1257     2.691164e-01   2.835638e-01   1.444745e-02   5.37e-02  
1258     3.264032e-01   4.115200e-01   8.511673e-02   2.61e-01  
1259     3.713671e-01   4.086514e-01   3.728431e-02   1.00e-01  
1260     4.374862e-01   3.785997e-01   5.888655e-02   1.35e-01  
1261     -1.223110e+00  -1.223433e+00  3.233749e-04   2.64e-04  
1262     -5.461778e-01  -8.826260e-01  3.364481e-01   6.16e-01  
1263     2.322466e-02   -3.233140e-01  3.465387e-01   1.49e+01  
1264     9.111801e-01   8.839620e-01   2.721813e-02   2.99e-02  
1265     1.331597e+00   1.330638e+00   9.584074e-04   7.20e-04  
1266     1.455286e+00   1.452860e+00   2.426407e-03   1.67e-03  
1267     1.412620e+00   1.414205e+00   1.585452e-03   1.12e-03  
1268     1.291883e+00   1.290684e+00   1.199009e-03   9.28e-04  
1269     1.143837e+00   1.141814e+00   2.023597e-03   1.77e-03  
1270     9.915575e-01   9.955133e-01   3.955873e-03   3.99e-03  
1271     8.425387e-01   8.406380e-01   1.900754e-03   2.26e-03  
1272     6.994858e-01   7.027927e-01   3.306882e-03   4.73e-03  
1273     5.672116e-01   5.674744e-01   2.628266e-04   4.63e-04  
1274     4.549326e-01   4.539941e-01   9.384973e-04   2.06e-03  
1275     3.750627e-01   3.751425e-01   7.973507e-05   2.13e-04  
1276     3.405783e-01   3.391574e-01   1.420890e-03   4.17e-03  
1277     3.629515e-01   3.806358e-01   1.768431e-02   4.87e-02  
1278     4.518941e-01   5.560833e-01   1.041891e-01   2.31e-01  
1279     5.142831e-01   5.550010e-01   4.071790e-02   7.92e-02  
1280     5.908670e-01   5.022962e-01   8.857084e-02   1.50e-01  
1281     -1.801120e+00  -1.672339e+00  1.287807e-01   7.15e-02  
1282     -1.140626e+00  -1.460327e+00  3.197014e-01   2.80e-01  
1283     -5.634067e-01  -9.853068e-01  4.219001e-01   7.49e-01  
1284     3.427666e-01   2.952970e-01   4.746954e-02   1.38e-01  
1285     8.349655e-01   8.327318e-01   2.233774e-03   2.68e-03  
1286     1.048936e+00   1.047266e+00   1.669714e-03   1.59e-03  
1287     1.091714e+00   1.091739e+00   2.427999e-05   2.22e-05  
1288     1.039830e+00   1.040973e+00   1.142895e-03   1.10e-03  
1289     9.419323e-01   9.419437e-01   1.135268e-05   1.21e-05  
1290     8.253480e-01   8.258687e-01   5.207265e-04   6.31e-04  
1291     7.044624e-01   7.030862e-01   1.376130e-03   1.95e-03  
1292     5.883055e-01   5.889813e-01   6.757558e-04   1.15e-03  
1293     4.853911e-01   4.817725e-01   3.618556e-03   7.45e-03  
1294     4.052959e-01   4.065641e-01   1.268215e-03   3.13e-03  
1295     3.578671e-01   3.569940e-01   8.731528e-04   2.44e-03  
1296     3.516542e-01   3.510672e-01   5.869527e-04   1.67e-03  
1297     3.930154e-01   4.121200e-01   1.910465e-02   4.86e-02  
1298     4.866777e-01   5.946404e-01   1.079627e-01   2.22e-01  
1299     5.498249e-01   5.868001e-01   3.697519e-02   6.72e-02  
1300     6.217141e-01   5.297061e-01   9.200798e-02   1.48e-01  
1301     -2.041426e+00  -1.851445e+00  1.899806e-01   9.31e-02  
1302     -1.429083e+00  -1.724256e+00  2.951731e-01   2.07e-01  
1303     -8.826974e-01  -1.326897e+00  4.441994e-01   5.03e-01  
1304     -2.196388e-02  -8.191205e-02  5.994817e-02   2.73e+00  
1305     4.771926e-01   4.795997e-01   2.407186e-03   5.04e-03  
1306     7.245455e-01   7.264989e-01   1.953405e-03   2.70e-03  
1307     8.094221e-01   8.100751e-01   6.529788e-04   8.07e-04  
1308     7.984857e-01   7.974711e-01   1.014596e-03   1.27e-03  
1309     7.368799e-01   7.366525e-01   2.274241e-04   3.09e-04  
1310     6.525176e-01   6.540190e-01   1.501396e-03   2.30e-03  
1311     5.619945e-01   5.642614e-01   2.266970e-03   4.03e-03  
1312     4.761217e-01   4.785079e-01   2.386164e-03   5.01e-03  
1313     4.035556e-01   4.033368e-01   2.188411e-04   5.42e-04  
1314     3.521198e-01   3.542941e-01   2.174323e-03   6.17e-03  
1315     3.285110e-01   3.297698e-01   1.258831e-03   3.83e-03  
1316     3.375867e-01   3.379077e-01   3.210484e-04   9.51e-04  
1317     3.822460e-01   3.976641e-01   1.541808e-02   4.03e-02  
1318     4.643612e-01   5.618608e-01   9.749963e-02   2.10e-01  
1319     5.184083e-01   5.470940e-01   2.868570e-02   5.53e-02  
1320     5.772586e-01   4.822791e-01   9.497944e-02   1.65e-01  
1321     -2.064094e+00  -1.839625e+00  2.244695e-01   1.09e-01  
1322     -1.515997e+00  -1.782757e+00  2.667599e-01   1.76e-01  
1323     -1.021495e+00  -1.452139e+00  4.306439e-01   4.22e-01  
1324     -2.413724e-01  -3.017556e-01  6.038312e-02   2.50e-01  
1325     2.261355e-01   2.271249e-01   9.894499e-04   4.38e-03  
1326     4.712588e-01   4.746068e-01   3.348091e-03   7.10e-03  
1327     5.699575e-01   5.705099e-01   5.523893e-04   9.69e-04  
1328     5.809150e-01   5.809575e-01   4.251393e-05   7.32e-05  
1329     5.453032e-01   5.446009e-01   7.022823e-04   1.29e-03  
1330     4.893856e-01   4.898834e-01   4.977779e-04   1.02e-03  
1331     4.288540e-01   4.297833e-01   9.293059e-04   2.17e-03  
1332     3.732516e-01   3.703676e-01   2.884005e-03   7.73e-03  
1333     3.291335e-01   3.286718e-01   4.616246e-04   1.40e-03  
1334     3.015159e-01   3.014400e-01   7.589138e-05   2.52e-04  
1335     2.940901e-01   2.901752e-01   3.914914e-03   1.33e-02  
1336     3.090896e-01   3.101557e-01   1.066069e-03   3.45e-03  
1337     3.475350e-01   3.619880e-01   1.445303e-02   4.16e-02  
1338     4.101505e-01   4.927094e-01   8.255898e-02   2.01e-01  
1339     4.505554e-01   4.735318e-01   2.297640e-02   5.10e-02  
1340     4.932369e-01   4.108103e-01   8.242656e-02   1.67e-01  
1341     -1.953075e+00  -1.727234e+00  2.258409e-01   1.16e-01  
1342     -1.475206e+00  -1.706290e+00  2.310839e-01   1.57e-01  
1343     -1.042213e+00  -1.440924e+00  3.987114e-01   3.83e-01  
1344     -3.592081e-01  -4.182396e-01  5.903149e-02   1.64e-01  
1345     5.553501e-02   5.475977e-02   7.752485e-04   1.40e-02  
1346     2.775795e-01   2.774211e-01   1.583922e-04   5.71e-04  
1347     3.729735e-01   3.729529e-01   2.061732e-05   5.53e-05  
1348     3.940203e-01   3.956707e-01   1.650343e-03   4.19e-03  
1349     3.776668e-01   3.761118e-01   1.555038e-03   4.12e-03  
1350     3.469111e-01   3.470946e-01   1.834648e-04   5.29e-04  
1351     3.143805e-01   3.121006e-01   2.279899e-03   7.25e-03  
1352     2.864747e-01   2.852632e-01   1.211430e-03   4.23e-03  
1353     2.666056e-01   2.668683e-01   2.626615e-04   9.85e-04  
1354     2.569322e-01   2.569761e-01   4.390323e-05   1.71e-04  
1355     2.589095e-01   2.572110e-01   1.698531e-03   6.56e-03  
1356     2.733827e-01   2.698807e-01   3.501974e-03   1.28e-02  
1357     3.008255e-01   3.162211e-01   1.539560e-02   5.12e-02  
1358     3.419778e-01   4.085234e-01   6.654562e-02   1.95e-01  
1359     3.680030e-01   3.878899e-01   1.988696e-02   5.40e-02  
1360     3.949759e-01   3.256644e-01   6.931157e-02   1.75e-01  
1361     -1.766701e+00  -1.556960e+00  2.097409e-01   1.19e-01  
1362     -1.358674e+00  -1.557783e+00  1.991094e-01   1.47e-01  
1363     -9.895713e-01  -1.340374e+00  3.508022e-01   3.54e-01  
1364     -4.081631e-01  -4.638803e-01  5.571713e-02   1.37e-01  
1365     -5.567139e-02  -5.741595e-02  1.744560e-03   3.13e-02  
1366     1.327585e-01   1.316339e-01   1.124627e-03   8.47e-03  
1367     2.160049e-01   2.154816e-01   5.233528e-04   2.42e-03  
1368     2.410816e-01   2.428296e-01   1.748037e-03   7.25e-03  
1369     2.402444e-01   2.379804e-01   2.263957e-03   9.42e-03  
1370     2.318433e-01   2.301495e-01   1.693855e-03   7.31e-03  
1371     2.240122e-01   2.263159e-01   2.303687e-03   1.03e-02  
1372     2.191971e-01   2.195065e-01   3.094420e-04   1.41e-03  
1373     2.177067e-01   2.177017e-01   5.041050e-06   2.32e-05  
1374     2.195898e-01   2.164168e-01   3.173054e-03   1.44e-02  
1375     2.251885e-01   2.247029e-01   4.855211e-04   2.16e-03  
1376     2.351088e-01   2.331885e-01   1.920276e-03   8.17e-03  
1377     2.501995e-01   2.615548e-01   1.135526e-02   4.54e-02  
1378     2.718094e-01   3.193284e-01   4.751900e-02   1.75e-01  
1379     2.851308e-01   2.912832e-01   6.152387e-03   2.16e-02  
1380     2.989707e-01   2.459481e-01   5.302261e-02   1.77e-01  
1381     -1.544808e+00  -1.357085e+00  1.877238e-01   1.22e-01  
1382     -1.202507e+00  -1.370229e+00  1.677222e-01   1.39e-01  
1383     -8.953116e-01  -1.200344e+00  3.050325e-01   3.41e-01  
1384     -4.124536e-01  -4.620049e-01  4.955129e-02   1.20e-01  
1385     -1.239630e-01  -1.241997e-01  2.367213e-04   1.91e-03  
1386     2.762254e-02   2.766592e-02   4.337882e-05   1.57e-03  
1387     9.602583e-02   9.313590e-02   2.889931e-03   3.01e-02  
1388     1.233495e-01   1.190183e-01   4.331180e-03   3.51e-02  
1389     1.362889e-01   1.346950e-01   1.593896e-03   1.17e-02  
1390     1.473668e-01   1.480114e-01   6.445912e-04   4.37e-03  
1391     1.595963e-01   1.586156e-01   9.806923e-04   6.14e-03  
1392     1.717035e-01   1.735716e-01   1.868058e-03   1.09e-02  
1393     1.818026e-01   1.837293e-01   1.926744e-03   1.06e-02  
1394     1.890302e-01   1.861652e-01   2.865045e-03   1.52e-02  
1395     1.937428e-01   1.936562e-01   8.654759e-05   4.47e-04  
1396     1.971294e-01   1.994404e-01   2.310926e-03   1.17e-02  
1397     2.008479e-01   2.074521e-01   6.604155e-03   3.29e-02  
1398     2.069523e-01   2.405786e-01   3.362636e-02   1.62e-01  
1399     2.104861e-01   2.157481e-01   5.261975e-03   2.50e-02  
1400     2.146771e-01   1.748228e-01   3.985423e-02   1.86e-01  
1401     -1.313780e+00  -1.152726e+00  1.610539e-01   1.23e-01  
1402     -1.031272e+00  -1.171401e+00  1.401289e-01   1.36e-01  
1403     -7.815712e-01  -1.042300e+00  2.607293e-01   3.34e-01  
1404     -3.896531e-01  -4.276321e-01  3.797902e-02   9.75e-02  
1405     -1.616925e-01  -1.626518e-01  9.592516e-04   5.93e-03  
1406     -4.493392e-02  -4.421508e-02  7.188322e-04   1.60e-02  
1407     1.034527e-02   1.084686e-02   5.015882e-04   4.85e-02  
1408     4.085610e-02   3.922651e-02   1.629593e-03   3.99e-02  
1409     6.653596e-02   6.892219e-02   2.386228e-03   3.59e-02  
1410     9.340035e-02   9.319137e-02   2.089717e-04   2.24e-03  
1411     1.197128e-01   1.175715e-01   2.141310e-03   1.79e-02  
1412     1.416392e-01   1.393871e-01   2.252112e-03   1.59e-02  
1413     1.565097e-01   1.582807e-01   1.771071e-03   1.13e-02  
1414     1.637741e-01   1.643270e-01   5.529367e-04   3.38e-03  
1415     1.646161e-01   1.618523e-01   2.763792e-03   1.68e-02  
1416     1.611659e-01   1.597252e-01   1.440695e-03   8.94e-03  
1417     1.558735e-01   1.600879e-01   4.214378e-03   2.70e-02  
1418     1.512513e-01   1.722874e-01   2.103607e-02   1.39e-01  
1419     1.482510e-01   1.492494e-01   9.984715e-04   6.74e-03  
1420     1.463065e-01   1.166923e-01   2.961426e-02   2.02e-01  
1421     -1.090301e+00  -9.583021e-01  1.319987e-01   1.21e-01  
1422     -8.611912e-01  -9.756200e-01  1.144288e-01   1.33e-01  
1423     -6.632842e-01  -8.781265e-01  2.148422e-01   3.24e-01  
1424     -3.519225e-01  -3.863624e-01  3.443991e-02   9.79e-02  
1425     -1.774044e-01  -1.782421e-01  8.377226e-04   4.72e-03  
1426     -8.972845e-02  -8.787151e-02  1.856935e-03   2.07e-02  
1427     -4.306399e-02  -4.619801e-02  3.134025e-03   7.28e-02  
1428     -7.437460e-03  -7.453309e-03  1.584891e-05   2.13e-03  
1429     2.925669e-02   2.812158e-02   1.135109e-03   3.88e-02  
1430     6.683650e-02   6.675259e-02   8.391272e-05   1.26e-03  
1431     1.002399e-01   9.604446e-02   4.195466e-03   4.19e-02  
1432     1.248097e-01   1.253641e-01   5.543570e-04   4.44e-03  
1433     1.385233e-01   1.387766e-01   2.532940e-04   1.83e-03  
1434     1.420117e-01   1.416383e-01   3.733901e-04   2.63e-03  
1435     1.376007e-01   1.390295e-01   1.428706e-03   1.04e-02  
1436     1.282651e-01   1.275648e-01   7.002415e-04   5.46e-03  
1437     1.169150e-01   1.175442e-01   6.292791e-04   5.38e-03  
1438     1.061178e-01   1.180410e-01   1.192325e-02   1.12e-01  
1439     9.955714e-02   9.627479e-02   3.282347e-03   3.30e-02  
1440     9.446999e-02   7.374956e-02   2.072043e-02   2.19e-01  
1441     -8.843305e-01  -7.772439e-01  1.070865e-01   1.21e-01  
1442     -7.024806e-01  -7.974020e-01  9.492140e-02   1.35e-01  
1443     -5.497463e-01  -7.250758e-01  1.753295e-01   3.19e-01  
1444     -3.067586e-01  -3.311759e-01  2.441726e-02   7.96e-02  
1445     -1.760723e-01  -1.767041e-01  6.318634e-04   3.59e-03  
1446     -1.093201e-01  -1.102087e-01  8.886226e-04   8.13e-03  
1447     -6.576227e-02  -6.605387e-02  2.916037e-04   4.43e-03  
1448     -2.397135e-02  -2.193997e-02  2.031385e-03   8.47e-02  
1449     2.022275e-02   1.548688e-02   4.735874e-03   2.34e-01  
1450     6.205293e-02   6.149844e-02   5.544924e-04   8.94e-03  
1451     9.529784e-02   9.381347e-02   1.484376e-03   1.56e-02  
1452     1.162424e-01   1.122753e-01   3.967068e-03   3.41e-02  
1453     1.245070e-01   1.203139e-01   4.193114e-03   3.37e-02  
1454     1.221928e-01   1.221383e-01   5.447668e-05   4.46e-04  
1455     1.125852e-01   1.114001e-01   1.185038e-03   1.05e-02  
1456     9.908805e-02   1.000060e-01   9.179444e-04   9.26e-03  
1457     8.460699e-02   8.652933e-02   1.922337e-03   2.27e-02  
1458     7.136978e-02   7.570952e-02   4.339739e-03   6.08e-02  
1459     6.359351e-02   6.153391e-02   2.059595e-03   3.24e-02  
1460     5.757501e-02   4.632898e-02   1.124603e-02   1.95e-01  
1461     -7.014780e-01  -6.180987e-01  8.337926e-02   1.19e-01  
1462     -5.607297e-01  -6.353091e-01  7.457941e-02   1.33e-01  
1463     -4.454073e-01  -5.862512e-01  1.408439e-01   3.16e-01  
1464     -2.573600e-01  -2.787585e-01  2.139854e-02   8.31e-02  
1465     -1.592238e-01  -1.590347e-01  1.891068e-04   1.19e-03  
1466     -1.043068e-01  -1.048704e-01  5.636105e-04   5.40e-03  
1467     -5.951822e-02  -5.926950e-02  2.487276e-04   4.18e-03  
1468     -1.301768e-02  -1.240937e-02  6.083041e-04   4.67e-02  
1469     3.301485e-02   3.730747e-02   4.292623e-03   1.30e-01  
1470     7.189760e-02   7.033009e-02   1.567512e-03   2.18e-02  
1471     9.850719e-02   1.000935e-01   1.586344e-03   1.61e-02  
1472     1.113006e-01   1.117710e-01   4.703406e-04   4.23e-03  
1473     1.118338e-01   1.142178e-01   2.383980e-03   2.13e-02  
1474     1.033925e-01   1.026085e-01   7.839875e-04   7.58e-03  
1475     8.969837e-02   8.665506e-02   3.043311e-03   3.39e-02  
1476     7.404687e-02   7.875929e-02   4.712410e-03   6.36e-02  
1477     5.890592e-02   5.849301e-02   4.129069e-04   7.01e-03  
1478     4.588659e-02   5.219135e-02   6.304762e-03   1.37e-01  
1479     3.848465e-02   3.519767e-02   3.286979e-03   8.54e-02  
1480     3.292699e-02   2.946513e-02   3.461858e-03   1.05e-01  
1481     -5.439035e-01  -4.801645e-01  6.373892e-02   1.17e-01  
1482     -4.369354e-01  -4.956207e-01  5.868537e-02   1.34e-01  
1483     -3.498313e-01  -4.588685e-01  1.090372e-01   3.12e-01  
1484     -2.025084e-01  -2.174304e-01  1.492199e-02   7.37e-02  
1485     -1.249588e-01  -1.246694e-01  2.893915e-04   2.32e-03  
1486     -7.414650e-02  -7.524341e-02  1.096907e-03   1.48e-02  
1487     -2.718169e-02  -2.637876e-02  8.029323e-04   2.95e-02  
1488     1.929672e-02   1.745980e-02   1.836927e-03   9.52e-02  
1489     5.993770e-02   5.979700e-02   1.406988e-04   2.35e-03  
1490     8.907420e-02   8.846928e-02   6.049185e-04   6.79e-03  
1491     1.042923e-01   1.034750e-01   8.173087e-04   7.84e-03  
1492     1.065712e-01   1.064595e-01   1.116886e-04   1.05e-03  
1493     9.900387e-02   9.837140e-02   6.324666e-04   6.39e-03  
1494     8.539765e-02   8.326288e-02   2.134774e-03   2.50e-02  
1495     6.927356e-02   6.833238e-02   9.411814e-04   1.36e-02  
1496     5.333559e-02   5.364564e-02   3.100407e-04   5.81e-03  
1497     3.931721e-02   3.785294e-02   1.464269e-03   3.72e-02  
1498     2.809301e-02   3.208061e-02   3.987592e-03   1.42e-01  
1499     2.194073e-02   1.936064e-02   2.580087e-03   1.18e-01  
1500     1.752703e-02   1.144940e-02   6.077625e-03   3.47e-01  
1501     -4.128408e-01  -3.684718e-01  4.436898e-02   1.07e-01  
1502     -3.290483e-01  -3.781190e-01  4.907075e-02   1.49e-01  
1503     -2.589989e-01  -3.448390e-01  8.584010e-02   3.31e-01  
1504     -1.364309e-01  -1.476978e-01  1.126694e-02   8.26e-02  
1505     -6.873730e-02  -6.887308e-02  1.357788e-04   1.98e-03  
1506     -1.855274e-02  -1.871922e-02  1.664828e-04   8.97e-03  
1507     2.676543e-02   2.632623e-02   4.391997e-04   1.64e-02  
1508     6.567788e-02   6.516643e-02   5.114451e-04   7.79e-03  
1509     9.344412e-02   9.262885e-02   8.152667e-04   8.72e-03  
1510     1.075819e-01   1.053700e-01   2.211932e-03   2.06e-02  
1511     1.088719e-01   1.080530e-01   8.188914e-04   7.52e-03  
1512     1.003044e-01   1.014673e-01   1.162895e-03   1.16e-02  
1513     8.567700e-02   8.740699e-02   1.729987e-03   2.02e-02  
1514     6.855353e-02   6.738537e-02   1.168155e-03   1.70e-02  
1515     5.170324e-02   5.397237e-02   2.269136e-03   4.39e-02  
1516     3.691547e-02   3.594960e-02   9.658707e-04   2.62e-02  
1517     2.506003e-02   2.432807e-02   7.319577e-04   2.92e-02  
1518     1.629686e-02   1.881972e-02   2.522863e-03   1.55e-01  
1519     1.169759e-02   1.057720e-02   1.120393e-03   9.58e-02  
1520     8.588875e-03   7.420113e-03   1.168763e-03   1.36e-01  
1521     -3.209958e-01  -2.995030e-01  2.149285e-02   6.70e-02  
1522     -2.411380e-01  -2.924151e-01  5.127702e-02   2.13e-01  
1523     -1.723491e-01  -2.456507e-01  7.330159e-02   4.25e-01  
1524     -4.978713e-02  -5.308993e-02  3.302801e-03   6.63e-02  
1525     1.445079e-02   2.270372e-02   8.252922e-03   5.71e-01  
1526     6.089228e-02   7.197650e-02   1.108422e-02   1.82e-01  
1527     9.627019e-02   1.071769e-01   1.090672e-02   1.13e-01  
1528     1.189316e-01   1.264737e-01   7.542005e-03   6.34e-02  
1529     1.276245e-01   1.359249e-01   8.300434e-03   6.50e-02  
1530     1.237508e-01   1.291651e-01   5.414254e-03   4.38e-02  
1531     1.106694e-01   1.153101e-01   4.640646e-03   4.19e-02  
1532     9.235748e-02   9.428686e-02   1.929376e-03   2.09e-02  
1533     7.240131e-02   7.627159e-02   3.870284e-03   5.35e-02  
1534     5.348790e-02   5.342531e-02   6.259219e-05   1.17e-03  
1535     3.727872e-02   3.508444e-02   2.194280e-03   5.89e-02  
1536     2.450873e-02   2.347360e-02   1.035130e-03   4.22e-02  
1537     1.519769e-02   1.464696e-02   5.507304e-04   3.62e-02  
1538     8.906959e-03   9.691348e-03   7.843895e-04   8.81e-02  
1539     5.778336e-03   2.485876e-03   3.292459e-03   5.70e-01  
1540     3.818437e-03   3.220975e-03   5.974614e-04   1.56e-01  
1541     -2.582449e-01  -2.893073e-01  3.106244e-02   1.20e-01  
1542     -1.603807e-01  -2.406578e-01  8.027710e-02   5.01e-01  
1543     -7.829660e-02  -1.477829e-01  6.948628e-02   8.87e-01  
1544     6.895313e-02   1.136686e-01   4.471552e-02   6.48e-01  
1545     1.260370e-01   1.787810e-01   5.274401e-02   4.18e-01  
1546     1.589462e-01   2.123788e-01   5.343260e-02   3.36e-01  
1547     1.742305e-01   2.204688e-01   4.623825e-02   2.65e-01  
1548     1.732617e-01   2.107956e-01   3.753397e-02   2.17e-01  
1549     1.591700e-01   1.887379e-01   2.956793e-02   1.86e-01  
1550     1.365429e-01   1.603210e-01   2.377804e-02   1.74e-01  
1551     1.101113e-01   1.258668e-01   1.575547e-02   1.43e-01  
1552     8.378045e-02   9.339783e-02   9.617379e-03   1.15e-01  
1553     6.021835e-02   6.561663e-02   5.398281e-03   8.96e-02  
1554     4.085435e-02   4.446792e-02   3.613573e-03   8.85e-02  
1555     2.609795e-02   2.880756e-02   2.709610e-03   1.04e-01  
1556     1.564014e-02   1.400281e-02   1.637332e-03   1.05e-01  
