Element  Analyticvalue  Numericvalue   Abs.err        Rel.err
1174     7.640447e+00   7.671924e+00   3.147733e-02   4.12e-03  
1175     9.630086e+00   9.610165e+00   1.992154e-02   2.07e-03  
1176     1.154378e+01   1.157742e+01   3.364339e-02   2.91e-03  
1177     1.327116e+01   1.384520e+01   5.740398e-01   4.33e-02  
1178     1.470261e+01   1.721960e+01   2.516992e+00   1.71e-01  
1179     1.551098e+01   1.584424e+01   3.332607e-01   2.15e-02  
1180     1.610960e+01   1.312433e+01   2.985272e+00   1.85e-01  
1181     1.642658e+01   1.392494e+01   2.501648e+00   1.52e-01  
1182     1.399177e+01   1.513218e+01   1.140408e+00   8.15e-02  
1183     1.150723e+01   1.443497e+01   2.927732e+00   2.54e-01  
1184     7.531994e+00   8.082736e+00   5.507419e-01   7.31e-02  
1185     4.403732e+00   4.392949e+00   1.078298e-02   2.45e-03  
1186     2.164049e+00   2.185207e+00   2.115793e-02   9.78e-03  
1187     7.917219e-01   7.838062e-01   7.915694e-03   1.00e-02  
1188     2.175052e-01   2.494526e-01   3.194737e-02   1.47e-01  
1189     3.418725e-01   3.370496e-01   4.822865e-03   1.41e-02  
1190     1.050261e+00   1.029553e+00   2.070738e-02   1.97e-02  
1191     2.222937e+00   2.217823e+00   5.114211e-03   2.30e-03  
1192     3.739601e+00   3.757454e+00   1.785313e-02   4.77e-03  
1193     5.480584e+00   5.444170e+00   3.641428e-02   6.64e-03  
1194     7.326783e+00   7.368724e+00   4.194118e-02   5.72e-03  
1195     9.159817e+00   9.154464e+00   5.352618e-03   5.84e-04  
1196     1.086306e+01   1.087548e+01   1.242115e-02   1.14e-03  
1197     1.232342e+01   1.285824e+01   5.348198e-01   4.34e-02  
1198     1.343344e+01   1.562591e+01   2.192466e+00   1.63e-01  
1199     1.404311e+01   1.433402e+01   2.909109e-01   2.07e-02  
1200     1.445084e+01   1.170782e+01   2.743020e+00   1.90e-01  
1201     1.511711e+01   1.282074e+01   2.296367e+00   1.52e-01  
1202     1.284257e+01   1.392173e+01   1.079157e+00   8.40e-02  
1203     1.053159e+01   1.325659e+01   2.724996e+00   2.59e-01  
1204     6.831379e+00   7.349039e+00   5.176601e-01   7.58e-02  
1205     3.942835e+00   3.940429e+00   2.405995e-03   6.10e-04  
1206     1.886245e+00   1.911543e+00   2.529845e-02   1.34e-02  
1207     6.378037e-01   6.802693e-01   4.246560e-02   6.66e-02  
1208     1.367498e-01   1.497992e-01   1.304945e-02   9.54e-02  
1209     2.952373e-01   2.986308e-01   3.393513e-03   1.15e-02  
1210     1.007869e+00   1.013495e+00   5.626809e-03   5.58e-03  
1211     2.158844e+00   2.165132e+00   6.288355e-03   2.91e-03  
1212     3.626386e+00   3.612797e+00   1.358901e-02   3.75e-03  
1213     5.285386e+00   5.293636e+00   8.249750e-03   1.56e-03  
1214     7.009581e+00   6.992430e+00   1.715092e-02   2.45e-03  
1215     8.674155e+00   8.670839e+00   3.316766e-03   3.82e-04  
1216     1.015895e+01   1.015707e+01   1.878489e-03   1.85e-04  
1217     1.135189e+01   1.179112e+01   4.392252e-01   3.87e-02  
1218     1.215198e+01   1.406152e+01   1.909535e+00   1.57e-01  
1219     1.257095e+01   1.275711e+01   1.861581e-01   1.48e-02  
1220     1.279936e+01   1.033182e+01   2.467535e+00   1.93e-01  
1221     1.390266e+01   1.184765e+01   2.055008e+00   1.48e-01  
1222     1.177270e+01   1.277075e+01   9.980459e-01   8.48e-02  
1223     9.619590e+00   1.213237e+01   2.512777e+00   2.61e-01  
1224     6.172234e+00   6.621785e+00   4.495515e-01   7.28e-02  
1225     3.507671e+00   3.511917e+00   4.246667e-03   1.21e-03  
1226     1.628486e+00   1.632850e+00   4.364495e-03   2.68e-03  
1227     5.063060e-01   5.316870e-01   2.538094e-02   5.01e-02  
1228     8.449486e-02   7.419112e-02   1.030374e-02   1.22e-01  
1229     2.827580e-01   2.889046e-01   6.146599e-03   2.17e-02  
1230     1.002154e+00   9.968280e-01   5.326100e-03   5.31e-03  
1231     2.129559e+00   2.117158e+00   1.240125e-02   5.82e-03  
1232     3.541553e+00   3.536208e+00   5.344824e-03   1.51e-03  
1233     5.108318e+00   5.103901e+00   4.417644e-03   8.65e-04  
1234     6.698146e+00   6.687436e+00   1.070947e-02   1.60e-03  
1235     8.182610e+00   8.171250e+00   1.136035e-02   1.39e-03  
1236     9.441899e+00   9.457020e+00   1.512177e-02   1.60e-03  
1237     1.036953e+01   1.078129e+01   4.117608e-01   3.97e-02  
1238     1.087587e+01   1.253242e+01   1.656551e+00   1.52e-01  
1239     1.111525e+01   1.119296e+01   7.770722e-02   6.99e-03  
1240     1.117944e+01   8.993760e+00   2.185680e+00   1.96e-01  
1241     1.277470e+01   1.086960e+01   1.905101e+00   1.49e-01  
1242     1.077980e+01   1.173307e+01   9.532696e-01   8.84e-02  
1243     8.773580e+00   1.108814e+01   2.314557e+00   2.64e-01  
1244     5.563087e+00   5.986019e+00   4.229327e-01   7.60e-02  
1245     3.108134e+00   3.129213e+00   2.107882e-02   6.78e-03  
1246     1.398052e+00   1.429322e+00   3.126947e-02   2.24e-02  
1247     4.003822e-01   4.118847e-01   1.150245e-02   2.87e-02  
1248     6.062696e-02   -1.922672e-03  6.254963e-02   1.03e+00  
1249     3.030452e-01   2.785237e-01   2.452149e-02   8.09e-02  
1250     1.032182e+00   1.049777e+00   1.759459e-02   1.70e-02  
1251     2.135289e+00   2.168304e+00   3.301508e-02   1.55e-02  
1252     3.486122e+00   3.483499e+00   2.623104e-03   7.52e-04  
1253     4.950496e+00   4.975722e+00   2.522630e-02   5.10e-03  
1254     6.393349e+00   6.417959e+00   2.460985e-02   3.85e-03  
1255     7.686385e+00   7.688857e+00   2.472138e-03   3.22e-04  
1256     8.715005e+00   8.726049e+00   1.104343e-02   1.27e-03  
1257     9.383555e+00   9.786330e+00   4.027751e-01   4.29e-02  
1258     9.618669e+00   1.101679e+01   1.398124e+00   1.45e-01  
1259     9.693812e+00   9.700547e+00   6.735155e-03   6.95e-04  
1260     9.613277e+00   7.680796e+00   1.932481e+00   2.01e-01  
1261     1.173045e+01   1.000243e+01   1.728019e+00   1.47e-01  
1262     9.863829e+00   1.072790e+01   8.640755e-01   8.76e-02  
1263     7.995536e+00   1.012962e+01   2.134080e+00   2.67e-01  
1264     5.008328e+00   5.374784e+00   3.664564e-01   7.32e-02  
1265     2.748682e+00   2.763467e+00   1.478484e-02   5.38e-03  
1266     1.197481e+00   1.192377e+00   5.104485e-03   4.26e-03  
1267     3.199917e-01   3.212845e-01   1.292774e-03   4.04e-03  
1268     6.312397e-02   9.412724e-02   3.100327e-02   4.91e-01  
1269     3.531403e-01   3.299356e-01   2.320477e-02   6.57e-02  
1270     1.094675e+00   1.123091e+00   2.841636e-02   2.60e-02  
1271     2.172257e+00   2.186083e+00   1.382612e-02   6.36e-03  
1272     3.455178e+00   3.504361e+00   4.918356e-02   1.42e-02  
1273     4.805513e+00   4.800475e+00   5.038245e-03   1.05e-03  
1274     6.087920e+00   6.112312e+00   2.439183e-02   4.01e-03  
1275     7.179139e+00   7.166183e+00   1.295575e-02   1.80e-03  
1276     7.975429e+00   7.991974e+00   1.654515e-02   2.07e-03  
1277     8.397204e+00   8.706982e+00   3.097776e-01   3.69e-02  
1278     8.391398e+00   9.529431e+00   1.138033e+00   1.36e-01  
1279     8.322737e+00   8.268171e+00   5.456586e-02   6.56e-03  
1280     8.121788e+00   6.455421e+00   1.666367e+00   2.05e-01  
1281     1.077095e+01   9.191206e+00   1.579744e+00   1.47e-01  
1282     9.026335e+00   9.869798e+00   8.434638e-01   9.34e-02  
1283     7.287116e+00   9.285619e+00   1.998503e+00   2.74e-01  
1284     4.509417e+00   4.843992e+00   3.345749e-01   7.42e-02  
1285     2.429874e+00   2.423421e+00   6.452261e-03   2.66e-03  
1286     1.025988e+00   1.029437e+00   3.448924e-03   3.36e-03  
1287     2.631501e-01   3.005916e-01   3.744151e-02   1.42e-01  
1288     8.918980e-02   1.014469e-01   1.225706e-02   1.37e-01  
1289     4.294417e-01   4.081339e-01   2.130781e-02   4.96e-02  
1290     1.184506e+00   1.189394e+00   4.887741e-03   4.13e-03  
1291     2.232672e+00   2.252033e+00   1.936067e-02   8.67e-03  
1292     3.437537e+00   3.441874e+00   4.336249e-03   1.26e-03  
1293     4.659342e+00   4.655793e+00   3.549966e-03   7.62e-04  
1294     5.767105e+00   5.766964e+00   1.414395e-04   2.45e-05  
1295     6.648619e+00   6.684140e+00   3.552152e-02   5.34e-03  
1296     7.216732e+00   7.215487e+00   1.245316e-03   1.73e-04  
1297     7.412154e+00   7.655959e+00   2.438051e-01   3.29e-02  
1298     7.204282e+00   8.151916e+00   9.476333e-01   1.32e-01  
1299     7.017681e+00   6.914737e+00   1.029441e-01   1.47e-02  
1300     6.725090e+00   5.334174e+00   1.390916e+00   2.07e-01  
1301     9.899822e+00   8.457020e+00   1.442801e+00   1.46e-01  
1302     8.269771e+00   9.053145e+00   7.833740e-01   9.47e-02  
1303     6.649426e+00   8.456718e+00   1.807293e+00   2.72e-01  
1304     4.065350e+00   4.398480e+00   3.331301e-01   8.19e-02  
1305     2.149200e+00   2.189516e+00   4.031579e-02   1.88e-02  
1306     8.804180e-01   9.245541e-01   4.413613e-02   5.01e-02  
1307     2.267781e-01   2.150955e-01   1.168265e-02   5.15e-02  
1308     1.357009e-01   1.496082e-01   1.390734e-02   1.02e-01  
1309     5.274390e-01   5.534439e-01   2.600485e-02   4.93e-02  
1310     1.293643e+00   1.314747e+00   2.110458e-02   1.63e-02  
1311     2.303234e+00   2.316883e+00   1.364966e-02   5.93e-03  
1312     3.414584e+00   3.431927e+00   1.734372e-02   5.08e-03  
1313     4.490304e+00   4.490790e+00   4.858858e-04   1.08e-04  
1314     5.410193e+00   5.450114e+00   3.992119e-02   7.38e-03  
1315     6.079492e+00   6.115590e+00   3.609816e-02   5.94e-03  
1316     6.432234e+00   6.437685e+00   5.451868e-03   8.48e-04  
1317     6.431429e+00   6.625867e+00   1.944380e-01   3.02e-02  
1318     6.068435e+00   6.782166e+00   7.137305e-01   1.18e-01  
1319     5.794589e+00   5.689790e+00   1.047995e-01   1.81e-02  
1320     5.442276e+00   4.284304e+00   1.157972e+00   2.13e-01  
1321     9.122382e+00   7.806439e+00   1.315943e+00   1.44e-01  
1322     7.596849e+00   8.311439e+00   7.145902e-01   9.41e-02  
1323     6.082566e+00   7.744527e+00   1.661961e+00   2.73e-01  
1324     3.672644e+00   3.949282e+00   2.766385e-01   7.53e-02  
1325     1.901497e+00   1.917151e+00   1.565385e-02   8.23e-03  
1326     7.558824e-01   7.534763e-01   2.406061e-03   3.18e-03  
1327     2.070470e-01   1.824010e-01   2.464605e-02   1.19e-01  
1328     1.986140e-01   1.813914e-01   1.722257e-02   8.67e-02  
1329     6.398448e-01   6.656537e-01   2.580888e-02   4.03e-02  
1330     1.408349e+00   1.445700e+00   3.735127e-02   2.65e-02  
1331     2.362464e+00   2.356066e+00   6.398078e-03   2.71e-03  
1332     3.359039e+00   3.366116e+00   7.077322e-03   2.11e-03  
1333     4.270107e+00   4.229500e+00   4.060769e-02   9.51e-03  
1334     4.993652e+00   5.004598e+00   1.094578e-02   2.19e-03  
1335     5.457567e+00   5.455337e+00   2.230910e-03   4.09e-04  
1336     5.618997e+00   5.607866e+00   1.113132e-02   1.98e-03  
1337     5.462149e+00   5.596921e+00   1.347724e-01   2.47e-02  
1338     4.996957e+00   5.561342e+00   5.643850e-01   1.13e-01  
1339     4.669672e+00   4.511578e+00   1.580942e-01   3.39e-02  
1340     4.290449e+00   3.332787e+00   9.576624e-01   2.23e-01  
1341     8.445085e+00   7.192952e+00   1.252133e+00   1.48e-01  
1342     7.009806e+00   7.670231e+00   6.604251e-01   9.42e-02  
1343     5.584934e+00   7.133202e+00   1.548267e+00   2.77e-01  
1344     3.324987e+00   3.580930e+00   2.559431e-01   7.70e-02  
1345     1.679084e+00   1.684428e+00   5.343517e-03   3.18e-03  
1346     6.459258e-01   6.375922e-01   8.333617e-03   1.29e-02  
1347     1.986226e-01   1.742192e-01   2.440346e-02   1.23e-01  
1348     2.705234e-01   2.699417e-01   5.817788e-04   2.15e-03  
1349     7.525667e-01   7.474646e-01   5.102135e-03   6.78e-03  
1350     1.504813e+00   1.499720e+00   5.092371e-03   3.38e-03  
1351     2.377931e+00   2.377554e+00   3.777128e-04   1.59e-04  
1352     3.235265e+00   3.224204e+00   1.106109e-02   3.42e-03  
1353     3.967296e+00   3.955911e+00   1.138539e-02   2.87e-03  
1354     4.496425e+00   4.501097e+00   4.671427e-03   1.04e-03  
1355     4.775102e+00   4.803171e+00   2.806833e-02   5.88e-03  
1356     4.781710e+00   4.786880e+00   5.170107e-03   1.08e-03  
1357     4.517371e+00   4.628168e+00   1.107963e-01   2.45e-02  
1358     4.005042e+00   4.398387e+00   3.933450e-01   9.82e-02  
1359     3.658480e+00   3.515304e+00   1.431753e-01   3.91e-02  
1360     3.283174e+00   2.527206e+00   7.559681e-01   2.30e-01  
1361     7.874982e+00   6.709453e+00   1.165528e+00   1.48e-01  
1362     6.509315e+00   7.189965e+00   6.806499e-01   1.05e-01  
1363     5.152182e+00   6.621169e+00   1.468987e+00   2.85e-01  
1364     3.012585e+00   3.278723e+00   2.661375e-01   8.83e-02  
1365     1.471380e+00   1.446660e+00   2.471938e-02   1.68e-02  
1366     5.413269e-01   5.649781e-01   2.365120e-02   4.37e-02  
1367     1.915008e-01   2.174802e-01   2.597934e-02   1.36e-01  
1368     3.352913e-01   3.794721e-01   4.418081e-02   1.32e-01  
1369     8.383877e-01   8.093266e-01   2.906106e-02   3.47e-02  
1370     1.544476e+00   1.567430e+00   2.295420e-02   1.49e-02  
1371     2.305671e+00   2.309329e+00   3.657517e-03   1.59e-03  
1372     3.003281e+00   2.976461e+00   2.681963e-02   8.93e-03  
1373     3.554141e+00   3.540732e+00   1.340938e-02   3.77e-03  
1374     3.907049e+00   3.912852e+00   5.802868e-03   1.49e-03  
1375     4.036073e+00   4.034911e+00   1.161158e-03   2.88e-04  
1376     3.935255e+00   3.912846e+00   2.240857e-02   5.69e-03  
1377     3.616295e+00   3.702451e+00   8.615593e-02   2.38e-02  
1378     3.108886e+00   3.415062e+00   3.061758e-01   9.85e-02  
1379     2.774215e+00   2.667368e+00   1.068469e-01   3.85e-02  
1380     2.428733e+00   1.863911e+00   5.648217e-01   2.33e-01  
1381     7.418664e+00   6.329605e+00   1.089059e+00   1.47e-01  
1382     6.092571e+00   6.737342e+00   6.447708e-01   1.06e-01  
1383     4.775752e+00   6.127806e+00   1.352054e+00   2.83e-01  
1384     2.720839e+00   2.962193e+00   2.413539e-01   8.87e-02  
1385     1.262572e+00   1.277205e+00   1.463306e-02   1.16e-02  
1386     4.254007e-01   4.432150e-01   1.781427e-02   4.19e-02  
1387     1.636250e-01   1.598801e-01   3.744945e-03   2.29e-02  
1388     3.591718e-01   4.271060e-01   6.793414e-02   1.89e-01  
1389     8.497906e-01   8.553034e-01   5.512747e-03   6.49e-03  
1390     1.472378e+00   1.454222e+00   1.815626e-02   1.23e-02  
1391     2.095302e+00   2.084847e+00   1.045424e-02   4.99e-03  
1392     2.628258e+00   2.645886e+00   1.762794e-02   6.71e-03  
1393     3.016551e+00   2.988611e+00   2.794025e-02   9.26e-03  
1394     3.230909e+00   3.246052e+00   1.514269e-02   4.69e-03  
1395     3.259607e+00   3.280553e+00   2.094544e-02   6.43e-03  
1396     3.104822e+00   3.122646e+00   1.782409e-02   5.74e-03  
1397     2.782429e+00   2.855239e+00   7.280945e-02   2.62e-02  
1398     2.323537e+00   2.542365e+00   2.188283e-01   9.42e-02  
1399     2.025711e+00   1.963801e+00   6.190957e-02   3.06e-02  
1400     1.728711e+00   1.331844e+00   3.968667e-01   2.30e-01  
1401     7.079378e+00   6.090931e+00   9.884462e-01   1.40e-01  
1402     5.749916e+00   6.327396e+00   5.774800e-01   1.00e-01  
1403     4.440492e+00   5.729038e+00   1.288547e+00   2.90e-01  
1404     2.425897e+00   2.666822e+00   2.409247e-01   9.93e-02  
1405     1.023417e+00   1.055088e+00   3.167186e-02   3.09e-02  
1406     2.626708e-01   2.739562e-01   1.128537e-02   4.30e-02  
1407     6.810737e-02   4.253525e-02   2.557212e-02   3.75e-01  
1408     2.800246e-01   3.015030e-01   2.147836e-02   7.67e-02  
1409     7.157770e-01   7.398703e-01   2.409334e-02   3.37e-02  
1410     1.224204e+00   1.199172e+00   2.503169e-02   2.04e-02  
1411     1.703820e+00   1.738052e+00   3.423168e-02   2.01e-02  
1412     2.094821e+00   2.112471e+00   1.765004e-02   8.43e-03  
1413     2.364221e+00   2.377044e+00   1.282353e-02   5.42e-03  
1414     2.494725e+00   2.521259e+00   2.653465e-02   1.06e-02  
1415     2.479733e+00   2.483952e+00   4.218788e-03   1.70e-03  
1416     2.322931e+00   2.350904e+00   2.797269e-02   1.20e-02  
1417     2.039972e+00   2.094468e+00   5.449657e-02   2.67e-02  
1418     1.660245e+00   1.772976e+00   1.127316e-01   6.79e-02  
1419     1.415674e+00   1.372098e+00   4.357581e-02   3.08e-02  
1420     1.177367e+00   8.830884e-01   2.942786e-01   2.50e-01  
1421     6.849623e+00   5.902179e+00   9.474447e-01   1.38e-01  
1422     5.458689e+00   6.083941e+00   6.252520e-01   1.15e-01  
1423     4.117383e+00   5.427772e+00   1.310389e+00   3.18e-01  
1424     2.079110e+00   2.356992e+00   2.778823e-01   1.34e-01  
1425     6.908387e-01   7.365870e-01   4.574832e-02   6.62e-02  
1426     -2.109335e-02  1.065928e-03   2.215928e-02   1.05e+00  
1427     -1.831278e-01  -1.562439e-01  2.688387e-02   1.47e-01  
1428     1.787083e-03   2.698289e-02   2.519581e-02   1.41e+01  
1429     3.522842e-01   3.670975e-01   1.481334e-02   4.20e-02  
1430     7.472882e-01   7.529288e-01   5.640586e-03   7.55e-03  
1431     1.116888e+00   1.123806e+00   6.918354e-03   6.19e-03  
1432     1.421452e+00   1.443737e+00   2.228505e-02   1.57e-02  
1433     1.636348e+00   1.628261e+00   8.086715e-03   4.94e-03  
1434     1.745418e+00   1.752784e+00   7.365362e-03   4.22e-03  
1435     1.740562e+00   1.775968e+00   3.540610e-02   2.03e-02  
1436     1.623805e+00   1.627832e+00   4.027297e-03   2.48e-03  
1437     1.409311e+00   1.436261e+00   2.695006e-02   1.91e-02  
1438     1.124066e+00   1.179735e+00   5.566857e-02   4.95e-02  
1439     9.397489e-01   8.889674e-01   5.078149e-02   5.40e-02  
1440     7.620641e-01   5.616876e-01   2.003766e-01   2.63e-01  
1441     6.693563e+00   5.802796e+00   8.907662e-01   1.33e-01  
1442     5.164861e+00   5.888851e+00   7.239900e-01   1.40e-01  
1443     3.734897e+00   5.066297e+00   1.331400e+00   3.56e-01  
1444     1.565013e+00   1.761675e+00   1.966622e-01   1.26e-01  
1445     1.311868e-01   1.550452e-01   2.385836e-02   1.82e-01  
1446     -5.647937e-01  -5.168004e-01  4.799333e-02   8.50e-02  
1447     -7.283716e-01  -7.315193e-01  3.147732e-03   4.32e-03  
1448     -5.887492e-01  -5.952679e-01  6.518756e-03   1.11e-02  
1449     -3.041826e-01  -2.848228e-01  1.935979e-02   6.36e-02  
1450     3.322143e-02   2.462548e-02   8.595952e-03   2.59e-01  
1451     3.693842e-01   3.828536e-01   1.346938e-02   3.65e-02  
1452     6.673605e-01   6.631453e-01   4.215146e-03   6.32e-03  
1453     8.985914e-01   9.015203e-01   2.928850e-03   3.26e-03  
1454     1.042282e+00   1.045850e+00   3.567851e-03   3.42e-03  
1455     1.087765e+00   1.082974e+00   4.791665e-03   4.41e-03  
1456     1.036576e+00   1.046987e+00   1.041093e-02   1.00e-02  
1457     9.029350e-01   9.376818e-01   3.474674e-02   3.85e-02  
1458     7.124629e-01   7.609069e-01   4.844400e-02   6.80e-02  
1459     5.867190e-01   5.395032e-01   4.721579e-02   8.05e-02  
1460     4.647074e-01   3.523164e-01   1.123910e-01   2.42e-01  
1461     6.486897e+00   5.742178e+00   7.447188e-01   1.15e-01  
1462     4.704259e+00   5.589662e+00   8.854030e-01   1.88e-01  
1463     3.090820e+00   4.461763e+00   1.370943e+00   4.44e-01  
1464     6.170697e-01   8.165789e-01   1.995092e-01   3.23e-01  
1465     -9.075967e-01  -8.930110e-01  1.458571e-02   1.61e-02  
1466     -1.585209e+00  -1.572933e+00  1.227603e-02   7.74e-03  
1467     -1.725350e+00  -1.701535e+00  2.381475e-02   1.38e-02  
1468     -1.564395e+00  -1.545262e+00  1.913304e-02   1.22e-02  
1469     -1.244981e+00  -1.246222e+00  1.241370e-03   9.97e-04  
1470     -8.528963e-01  -8.204570e-01  3.243936e-02   3.80e-02  
1471     -4.473538e-01  -4.400554e-01  7.298399e-03   1.63e-02  
1472     -7.454532e-02  -7.215385e-02  2.391472e-03   3.21e-02  
1473     2.301714e-01   1.996705e-01   3.050091e-02   1.33e-01  
1474     4.441202e-01   4.640096e-01   1.988943e-02   4.48e-02  
1475     5.587555e-01   5.486527e-01   1.010284e-02   1.81e-02  
1476     5.793286e-01   5.998791e-01   2.055042e-02   3.55e-02  
1477     5.229176e-01   5.463171e-01   2.339948e-02   4.47e-02  
1478     4.153047e-01   4.730646e-01   5.775986e-02   1.39e-01  
1479     3.398340e-01   3.429941e-01   3.160080e-03   9.30e-03  
1480     2.638922e-01   2.145298e-01   4.936245e-02   1.87e-01  
1481     5.706315e+00   5.362250e+00   3.440647e-01   6.03e-02  
1482     3.514858e+00   4.609697e+00   1.094840e+00   3.11e-01  
1483     1.632363e+00   3.028696e+00   1.396332e+00   8.55e-01  
1484     -1.315296e+00  -1.160859e+00  1.544365e-01   1.17e-01  
1485     -2.807316e+00  -2.797522e+00  9.793776e-03   3.49e-03  
1486     -3.307890e+00  -3.292893e+00  1.499721e-02   4.53e-03  
1487     -3.243584e+00  -3.248473e+00  4.888703e-03   1.51e-03  
1488     -2.873138e+00  -2.841934e+00  3.120337e-02   1.09e-02  
1489     -2.348464e+00  -2.329509e+00  1.895514e-02   8.07e-03  
1490     -1.767484e+00  -1.742808e+00  2.467534e-02   1.40e-02  
1491     -1.200662e+00  -1.224094e+00  2.343283e-02   1.95e-02  
1492     -6.991153e-01  -6.882274e-01  1.088789e-02   1.56e-02  
1493     -2.955078e-01  -2.985016e-01  2.993774e-03   1.01e-02  
1494     -4.594582e-03  4.675894e-02   5.135352e-02   1.12e+01  
1495     1.746485e-01   1.894587e-01   1.481015e-02   8.48e-02  
1496     2.556902e-01   2.608103e-01   5.120090e-03   2.00e-02  
1497     2.606216e-01   2.816141e-01   2.099255e-02   8.05e-02  
1498     2.162491e-01   2.084489e-01   7.800146e-03   3.61e-02  
1499     1.789286e-01   1.458830e-01   3.304563e-02   1.85e-01  
1500     1.373010e-01   7.190829e-02   6.539271e-02   4.76e-01  
1501     1.829449e+00   2.388695e+00   5.592465e-01   3.06e-01  
1502     -4.379353e-01  7.326616e-01   1.170597e+00   2.67e+00  
1503     -2.213669e+00  -1.321516e+00  8.921532e-01   4.03e-01  
1504     -5.003832e+00  -5.051916e+00  4.808346e-02   9.61e-03  
1505     -5.870611e+00  -5.840961e+00  2.965086e-02   5.05e-03  
1506     -5.742770e+00  -5.711821e+00  3.094864e-02   5.39e-03  
1507     -5.122695e+00  -5.155780e+00  3.308539e-02   6.46e-03  
1508     -4.284627e+00  -4.259764e+00  2.486258e-02   5.80e-03  
1509     -3.384727e+00  -3.343373e+00  4.135332e-02   1.22e-02  
1510     -2.519939e+00  -2.534862e+00  1.492251e-02   5.92e-03  
1511     -1.752566e+00  -1.749278e+00  3.287787e-03   1.88e-03  
1512     -1.118181e+00  -1.104780e+00  1.340175e-02   1.20e-02  
1513     -6.300375e-01  -6.266182e-01  3.419251e-03   5.43e-03  
1514     -2.839795e-01  -2.685483e-01  1.543119e-02   5.43e-02  
1515     -6.365528e-02  -4.712456e-02  1.653072e-02   2.60e-01  
1516     5.474637e-02   4.003596e-02   1.471041e-02   2.69e-01  
1517     9.851334e-02   7.961535e-02   1.889799e-02   1.92e-01  
1518     9.508854e-02   7.210838e-02   2.298016e-02   2.42e-01  
1519     8.284358e-02   7.599920e-02   6.844380e-03   8.26e-02  
1520     6.389850e-02   4.738467e-02   1.651383e-02   2.58e-01  
1521     -7.664013e+00  -6.820648e+00  8.433652e-01   1.10e-01  
1522     -8.947538e+00  -9.742786e+00  7.952475e-01   8.89e-02  
1523     -9.609491e+00  -1.187188e+01  2.262387e+00   2.35e-01  
1524     -1.053736e+01  -1.185909e+01  1.321731e+00   1.25e-01  
1525     -9.818957e+00  -1.047643e+01  6.574761e-01   6.70e-02  
1526     -8.455752e+00  -8.923646e+00  4.678936e-01   5.53e-02  
1527     -6.917655e+00  -7.235321e+00  3.176663e-01   4.59e-02  
1528     -5.425050e+00  -5.594962e+00  1.699125e-01   3.13e-02  
1529     -4.080331e+00  -4.211370e+00  1.310389e-01   3.21e-02  
1530     -2.933711e+00  -3.016938e+00  8.322688e-02   2.84e-02  
1531     -2.003848e+00  -2.060873e+00  5.702544e-02   2.85e-02  
1532     -1.286582e+00  -1.263952e+00  2.262995e-02   1.76e-02  
1533     -7.622721e-01  -7.518101e-01  1.046198e-02   1.37e-02  
1534     -4.023676e-01  -3.727764e-01  2.959114e-02   7.35e-02  
1535     -1.745002e-01  -1.609842e-01  1.351599e-02   7.75e-02  
1536     -4.604599e-02  -1.365333e-02  3.239265e-02   7.03e-01  
1537     1.343805e-02   5.578113e-02   4.234308e-02   3.15e+00  
1538     3.047615e-02   5.265429e-02   2.217813e-02   7.28e-01  
1539     3.167140e-02   7.848030e-02   4.680890e-02   1.48e+00  
1540     2.559328e-02   -1.258013e-02  3.817341e-02   1.49e+00  
1541     -1.997436e+01  -2.176844e+01  1.794078e+00   8.98e-02  
1542     -1.950338e+01  -2.630002e+01  6.796643e+00   3.48e-01  
1543     -1.836189e+01  -2.793436e+01  9.572471e+00   5.21e-01  
1544     -1.662444e+01  -2.181052e+01  5.186085e+00   3.12e-01  
1545     -1.355532e+01  -1.639690e+01  2.841581e+00   2.10e-01  
1546     -1.057919e+01  -1.248524e+01  1.906050e+00   1.80e-01  
1547     -8.021199e+00  -9.250189e+00  1.228990e+00   1.53e-01  
1548     -5.911680e+00  -6.674711e+00  7.630304e-01   1.29e-01  
1549     -4.223098e+00  -4.694351e+00  4.712535e-01   1.12e-01  
1550     -2.912433e+00  -3.180689e+00  2.682556e-01   9.21e-02  
1551     -1.928202e+00  -2.106768e+00  1.785661e-01   9.26e-02  
1552     -1.215365e+00  -1.297636e+00  8.227107e-02   6.77e-02  
1553     -7.200728e-01  -7.657472e-01  4.567443e-02   6.34e-02  
1554     -3.929021e-01  -4.129961e-01  2.009398e-02   5.11e-02  
1555     -1.904720e-01  -2.095640e-01  1.909199e-02   1.00e-01  
1556     -7.602642e-02  -7.831841e-02  2.291986e-03   3.01e-02  
1557     -1.952370e-02  -5.989932e-03  1.353376e-02   6.93e-01  
1558     2.478455e-03   8.169081e-03   5.690626e-03   2.30e+00  
1559     8.482834e-03   7.192102e-02   6.343819e-02   7.48e+00  
1560     8.205026e-03   -2.818888e-02  3.639390e-02   4.44e+00  
1561     -2.912016e+01  -2.690558e+01  2.214578e+00   7.60e-02  
1562     -2.711848e+01  -3.117850e+01  4.060019e+00   1.50e-01  
1563     -2.451987e+01  -3.197910e+01  7.459230e+00   3.04e-01  
1564     -2.077409e+01  -2.340457e+01  2.630483e+00   1.27e-01  
1565     -1.605043e+01  -1.673696e+01  6.865309e-01   4.28e-02  
1566     -1.194685e+01  -1.217289e+01  2.260346e-01   1.89e-02  
1567     -8.666003e+00  -8.668660e+00  2.656721e-03   3.07e-04  
